ledger_id,artifact_path,record_id,metric_or_term,source_ids,upstream_ids,classification,review_status,cutoff_status,notes
P7L-00064,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-015,$650m reference term / 10% amortization,SRC-001;SRC-002;SRC-003,STR-003;SEVERE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00065,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-016,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;BASE;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00066,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-017,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;MODERATE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00067,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-018,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;SEVERE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00068,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-019,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;MODERATE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00069,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-020,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;SEVERE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00070,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-021,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;MODERATE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00071,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-022,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;SEVERE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00072,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-023,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;BASE;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00073,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-024,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;MODERATE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00074,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-025,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;SEVERE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00075,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-026,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;MODERATE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00076,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-027,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;SEVERE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00077,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-028,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;MODERATE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00078,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-029,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;SEVERE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00079,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-030,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;BASE;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00080,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-031,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;MODERATE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00081,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-032,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;SEVERE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00082,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-033,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;MODERATE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00083,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-034,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;SEVERE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00084,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-035,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;MODERATE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00085,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-036,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;SEVERE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00086,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-037,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;BASE;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00087,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-038,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;MODERATE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00088,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-039,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;SEVERE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00089,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-040,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;MODERATE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00090,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-041,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;SEVERE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00091,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-042,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;MODERATE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00092,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-043,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;SEVERE_NO_WAIVER;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00093,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-044,$635m practical term / $15m conditional contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-008;BASE;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00094,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-045,$635m practical term / $15m conditional contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00095,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-046,$635m practical term / $15m conditional contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_UNMITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00096,data/phase7/processed/STRUCTURE_COMPARISON.csv,P7SC-047,$635m practical term / $15m conditional contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_MITIGATED;P6R-001:P6R-014,formula_calculated_structure_scenario_comparison,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
