record_id,artifact_path,record_type,source_or_assumption_id,source_type,source_date,forecast_period,units,original_value,normalized_value,classification,review_status,formula_or_transformation,upstream_artifact,source_ids,limitation_or_rationale
LED-O-OP-0019,data/phase5/processed/QUARTERLY_OPERATING_FORECAST.csv,operating_forecast,OP-0019,formula_calculated_forecast_output,,FY2030,,,495.2110939703788645610752414,formula_calculated_forecast,contains_owner_reviewed_phase5_testing_assumptions,"Revenue uses volume and price/mix; gross profit uses quarterly seasonal margin; EBITDA subtracts cash operating expense; TTM balance drivers determine working capital; CFADS subtracts taxes, capex, working-capital investment and identified cash uses.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-016;SRC-021;SRC-022,
LED-O-OP-0020,data/phase5/processed/QUARTERLY_OPERATING_FORECAST.csv,operating_forecast,OP-0020,formula_calculated_forecast_output,,FY2030,,,489.7847723114609625192256851,formula_calculated_forecast,contains_owner_reviewed_phase5_testing_assumptions,"Revenue uses volume and price/mix; gross profit uses quarterly seasonal margin; EBITDA subtracts cash operating expense; TTM balance drivers determine working capital; CFADS subtracts taxes, capex, working-capital investment and identified cash uses.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-016;SRC-021;SRC-022,
LED-O-OP-0021,data/phase5/processed/QUARTERLY_OPERATING_FORECAST.csv,operating_forecast,OP-0021,formula_calculated_forecast_output,,FY2031,,,399.9839971502874885939843725,formula_calculated_forecast,contains_owner_reviewed_phase5_testing_assumptions,"Revenue uses volume and price/mix; gross profit uses quarterly seasonal margin; EBITDA subtracts cash operating expense; TTM balance drivers determine working capital; CFADS subtracts taxes, capex, working-capital investment and identified cash uses.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-016;SRC-021;SRC-022,
LED-O-ML-E-0001,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0001,formula_calculated_forecast_output,,FY2026,,,150.82222935,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0002,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0002,formula_calculated_forecast_output,,FY2026,,,150.82222935,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0003,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0003,formula_calculated_forecast_output,,FY2026,,,150.82222935,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0004,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0004,formula_calculated_forecast_output,,FY2026,,,165.086872725,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0005,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0005,formula_calculated_forecast_output,,FY2026,,,165.086872725,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0006,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0006,formula_calculated_forecast_output,,FY2026,,,165.086872725,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0007,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0007,formula_calculated_forecast_output,,FY2026,,,163.27791795,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0008,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0008,formula_calculated_forecast_output,,FY2026,,,163.27791795,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0009,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0009,formula_calculated_forecast_output,,FY2026,,,163.27791795,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0010,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0010,formula_calculated_forecast_output,,FY2027,,,133.3413326833425,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0011,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0011,formula_calculated_forecast_output,,FY2027,,,133.3413326833425,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0012,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0012,formula_calculated_forecast_output,,FY2027,,,133.3413326833425,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0013,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0013,formula_calculated_forecast_output,,FY2027,,,150.81845879426625,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0014,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0014,formula_calculated_forecast_output,,FY2027,,,150.81845879426625,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0015,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0015,formula_calculated_forecast_output,,FY2027,,,150.81845879426625,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0016,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0016,formula_calculated_forecast_output,,FY2027,,,165.082745553181875,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0017,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0017,formula_calculated_forecast_output,,FY2027,,,165.082745553181875,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0018,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0018,formula_calculated_forecast_output,,FY2027,,,165.082745553181875,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0019,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0019,formula_calculated_forecast_output,,FY2027,,,163.27383600205125,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0020,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0020,formula_calculated_forecast_output,,FY2027,,,163.27383600205125,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
LED-O-ML-E-0021,data/phase5/processed/MONTHLY_LIQUIDITY_SCHEDULE.csv,monthly_liquidity,ML-E-0021,formula_calculated_forecast_output,,FY2027,,,163.27383600205125,formula_calculated_base_case,contains_owner_reviewed_phase5_testing_assumptions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,,"Monthly operating flows are equal one-third allocations of the governing quarter. Retained-obligation payment includes principal and interest; the liability proxy is not amortized. Mandatory interest, retained-obligation payments and scheduled principal precede distributions. Recurring financing fees are not determinable and are excluded rather than set to zero."
