ledger_id,artifact_path,record_type,record_id,source_ids,upstream_ids,classification,review_status,source_date,cutoff_status,notes
P6L-00075,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0074,SRC-001;SRC-002;SRC-003,SCN-002,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00076,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0075,SRC-001;SRC-002;SRC-003,SCN-003,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00077,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0076,SRC-001;SRC-002;SRC-003,SCN-004,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00078,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0077,SRC-001;SRC-002;SRC-003,SCN-009,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00079,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0078,SRC-001;SRC-002;SRC-003,SCN-009,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00080,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0079,SRC-001;SRC-002;SRC-003,SCN-009,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00081,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0080,SRC-001;SRC-002;SRC-003,SCN-006,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00082,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0081,SRC-001;SRC-002;SRC-003,SCN-005,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00083,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0082,SRC-001;SRC-002;SRC-003,SCN-003;SCN-004,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00084,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0083,SRC-001;SRC-002;SRC-003,SCN-007,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00085,data/phase6/raw/SCENARIO_ASSUMPTIONS.csv,scenario_assumption,P6A-0084,SRC-001;SRC-002;SRC-003,GAP-005;GAP-006,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed the exact stress point, timing, recovery, distribution treatment and drawability convention for Phase 6 analytical testing only. These are not management forecasts, contractual conclusions or final loan terms."
P6L-00086,data/phase6/raw/MITIGATION_DECISIONS.csv,mitigation_decision,P6M-001,SRC-001;SRC-002,,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed this action's timing, amount and zero direct implementation cost for Phase 6 analytical testing only; management action, legal permission and execution are not promised."
P6L-00087,data/phase6/raw/MITIGATION_DECISIONS.csv,mitigation_decision,P6M-002,SRC-001;SRC-002,,raw_governance_record,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Owner reviewed this action's timing, amount and zero direct implementation cost for Phase 6 analytical testing only; management action, legal permission and execution are not promised."
P6L-00088,data/phase6/raw/MITIGATION_DECISIONS.csv,mitigation_decision,P6M-003,SRC-001,,raw_governance_record,proposed_for_owner_review,2025-12-12,within_cutoff,"No Phase 6 credit is modeled; feasibility, amount and timing remain pending."
P6L-00089,data/phase6/raw/MITIGATION_DECISIONS.csv,mitigation_decision,P6M-004,SRC-001;SRC-017;SRC-018;SRC-019;SRC-020;SRC-021;SRC-016;SRC-022;SRC-002,,raw_governance_record,proposed_for_owner_review,2025-12-12,within_cutoff,"No Phase 6 credit is modeled; feasibility, amount and timing remain pending."
P6L-00090,data/phase6/raw/MITIGATION_DECISIONS.csv,mitigation_decision,P6M-005,SRC-001;SRC-018;SRC-022;SRC-002,,raw_governance_record,proposed_for_owner_review,2025-12-12,within_cutoff,"No Phase 6 credit is modeled; feasibility, amount and timing remain pending."
P6L-00091,data/phase6/raw/MITIGATION_DECISIONS.csv,mitigation_decision,P6M-006,SRC-001;SRC-017;SRC-018;SRC-019;SRC-020;SRC-002;SRC-022,,raw_governance_record,proposed_for_owner_review,2025-12-12,within_cutoff,"No Phase 6 credit is modeled; feasibility, amount and timing remain pending."
P6L-00092,data/phase6/raw/MITIGATION_DECISIONS.csv,mitigation_decision,P6M-007,SRC-001;SRC-003;SRC-016,,raw_governance_record,proposed_for_owner_review,2025-12-12,within_cutoff,"No Phase 6 credit is modeled; feasibility, amount and timing remain pending."
P6L-00093,data/phase6/raw/MITIGATION_DECISIONS.csv,mitigation_decision,P6M-008,SRC-001;SRC-025;SRC-003;SRC-016,,raw_governance_record,proposed_for_owner_review,2025-12-12,within_cutoff,"No Phase 6 credit is modeled; feasibility, amount and timing remain pending."
P6L-00094,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-001,SRC-001;SRC-002;SRC-003,P6M-BASE-P-0001:P6M-BASE-P-0060,formula_calculated_scenario_summary,inherited_phase5_base,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00095,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-002,SRC-001;SRC-002;SRC-003,P6M-BASE-E-0001:P6M-BASE-E-0042,formula_calculated_scenario_summary,inherited_phase5_base,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00096,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-003,SRC-001;SRC-002;SRC-003,P6M-MODERATE_UNMITIGATED-P-0001:P6M-MODERATE_UNMITIGATED-P-0060,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00097,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-004,SRC-001;SRC-002;SRC-003,P6M-MODERATE_UNMITIGATED-E-0001:P6M-MODERATE_UNMITIGATED-E-0042,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00098,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-005,SRC-001;SRC-002;SRC-003,P6M-SEVERE_UNMITIGATED-P-0001:P6M-SEVERE_UNMITIGATED-P-0060,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00099,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-006,SRC-001;SRC-002;SRC-003,P6M-SEVERE_UNMITIGATED-E-0001:P6M-SEVERE_UNMITIGATED-E-0042,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00100,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-007,SRC-001;SRC-002;SRC-003,P6M-MODERATE_MITIGATED-P-0001:P6M-MODERATE_MITIGATED-P-0060,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00101,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-008,SRC-001;SRC-002;SRC-003,P6M-MODERATE_MITIGATED-E-0001:P6M-MODERATE_MITIGATED-E-0042,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00102,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-009,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-P-0001:P6M-SEVERE_MITIGATED-P-0060,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00103,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-010,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0001:P6M-SEVERE_MITIGATED-E-0042,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00104,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-011,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0001:P6M-MODERATE_NO_WAIVER-P-0060,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00105,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-012,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0001:P6M-MODERATE_NO_WAIVER-E-0042,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00106,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-013,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0001:P6M-SEVERE_NO_WAIVER-P-0060,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00107,data/phase6/processed/SCENARIO_RESULTS.csv,scenario_result,P6R-014,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0001:P6M-SEVERE_NO_WAIVER-E-0042,formula_calculated_scenario_summary,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Formal covenant compliance, proposed documentation, recurring fees, eligible cash and refinancing at maturity remain not determinable."
P6L-00108,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-BASE-P-0001,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,inherited_phase5_base,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00109,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-BASE-P-0002,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,inherited_phase5_base,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00110,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-BASE-P-0003,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,inherited_phase5_base,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
